,0,1,2,3,4,5,6
5131,1743.0,Савельев Роман Михайлович,31-03-1981,Попова Вера Ивановна,22-06-1987,26-09-2021,5101
5132,8176.0,Фетисов Кирилл Артемьевич,03-06-1985,Алексеева Ульяна Тимофеевна,10-08-1992,01-04-2021,5101
5133,6040.0,Горшков Егор Артёмович,20-01-1985,Пахомова Майя Никитична,29-06-1996,27-06-2021,5104
5134,359.0,Новиков Даниил Матвеевич,01-08-1990,Антипова София Игоревна,15-12-1995,18-06-2018,5104
5135,2082.0,Сорокин Артём Даниилович,20-05-1997,Старостина Ульяна Даниэльевна,15-04-1986,01-01-2019,5105
5136,5305.0,Герасимов Давид Петрович,12-02-1997,Толкачева Софья Ивановна,04-05-1996,23-09-2019,5106
5137,5149.0,Молчанов Иван Максимович,04-01-1996,Головина Анисия Михайловна,19-05-1993,19-10-2021,5107
5138,4854.0,Васильев Давид Тимофеевич,13-01-1987,Дементьева Екатерина Лукинична,02-07-1981,16-11-2021,5108
5139,7943.0,Казаков Марк Михайлович,31-03-1986,Семенова Анна Кирилловна,31-12-1985,18-01-2022,5108
5140,6887.0,Попов Степан Кириллович,03-09-1991,Попова Вера Ивановна,30-01-1983,07-04-2022,5108
5141,8911.0,Царев Мартин Андреевич,01-03-1984,Головина Анисия Михайловна,05-06-1989,27-05-2023,5109
5142,2298.0,Круглов Роман Максимович,21-11-1988,Мартынова Полина Ивановна,25-04-1999,11-06-2018,5110
5143,2260.0,Гусев Богдан Александрович,26-05-1991,Иванова Алиса Тихоновна,22-04-1990,12-11-2021,5111
5144,2042.0,Пантелеев Максим Алексеевич,24-05-1983,Ильина Вероника Олеговна,13-10-1984,01-02-2019,5111
5145,7045.0,Фетисов Кирилл Артемьевич,24-04-1980,Маркова Мария Леоновна,27-01-1989,01-10-2023,5113
5146,5975.0,Воронин Савелий Иванович,10-11-1983,Семенова Анна Кирилловна,01-06-1996,01-10-2018,5114
5147,8806.0,Яковлев Даниил Георгиевич,09-03-1986,Вавилова Маргарита Никитична,28-05-1997,29-12-2019,5114
5148,4360.0,Медведев Артём Ярославович,30-12-1987,Суворова Стефания Артёмовна,21-01-1998,22-10-2020,5115
5149,4235.0,Калачев Всеволод Леонидович,22-12-1983,Смирнова Дарья Леонидовна,06-09-1991,16-10-2021,5116
5150,3870.0,Иванов Михаил Сергеевич,21-02-1995,Михайлова София Алексеевна,21-08-1991,15-05-2019,5119
5151,3321.0,Калачев Всеволод Леонидович,25-09-1997,Ермакова Анастасия Павловна,18-05-1999,03-10-2020,5120
5152,6200.0,Белов Евгений Артёмович,21-12-1999,Седова София Игоревна,17-10-1989,27-03-2020,5124
5153,6521.0,Смирнов Дмитрий Григорьевич,24-06-1995,Алексеева Ульяна Тимофеевна,11-02-1984,19-05-2018,5124
5154,986.0,Константинов Артемий Викторович,02-01-1984,Добрынина Милана Данииловна,21-11-1981,10-10-2021,5125
5155,6592.0,Дегтярев Илья Тимофеевич,12-02-1994,Колесникова Злата Никитична,27-04-1999,31-10-2020,5126
5156,6697.0,Волков Герман Степанович,16-12-1990,Савельева София Мироновна,12-04-1998,11-10-2019,5127
5157,4714.0,Медведев Артём Ярославович,14-06-1991,Львова Дарина Марковна,26-02-1983,02-09-2022,5131
5158,1576.0,Михайлов Артём Андреевич,21-03-1983,Савельева София Мироновна,02-03-1999,25-11-2019,5131
5159,1319.0,Родионов Михаил Дмитриевич,26-01-1984,Кочеткова Полина Робертовна,06-12-1989,24-09-2021,5131
5160,9597.0,Шестаков Константин Степанович,13-08-1987,Иванова Дарья Сергеевна,25-04-1983,12-11-2019,5131
5161,8298.0,Корчагин Даниил Борисович,09-12-1993,Андреева Варвара Арсентьевна,06-06-1987,22-01-2023,5135
5162,828.0,Макаров Тимур Артёмович,07-08-1987,Назарова Вероника Платоновна,16-10-1995,22-11-2019,5135
5163,2939.0,Смирнов Матвей Максимович,03-09-1984,Петрова Юлия Никитична,21-02-1989,31-12-2019,5135
5164,3443.0,Иванов Иван Макарович,10-08-1987,Степанова Екатерина Владимировна,16-09-1991,10-02-2021,5137
5165,8064.0,Егоров Максим Даниилович,22-02-1987,Богомолова Лидия Вячеславовна,01-05-1987,24-04-2021,5139
5166,4346.0,Воробьев Савва Павлович,04-08-1999,Комарова Мария Михайловна,28-07-1989,04-10-2022,5140
5167,5511.0,Дегтярев Илья Тимофеевич,26-10-1992,Тихомирова Ксения Львовна,15-11-1993,22-01-2019,5140
5168,5740.0,Аникин Фёдор Степанович,22-03-1989,Григорьева Алиса Марковна,01-12-1982,08-09-2021,5142
5169,9756.0,Филатов Лука Андреевич,15-09-1980,Кудряшова Полина Алиевна,14-06-1988,19-06-2022,5144
5170,2925.0,Дегтярев Илья Тимофеевич,14-04-1999,Михайлова София Алексеевна,10-12-1992,26-06-2022,5145
5171,3395.0,Муратов Вячеслав Дмитриевич,03-12-1981,Иванова Дарья Сергеевна,01-08-1997,08-04-2021,5146
5172,9124.0,Овчинников Владимир Алексеевич,06-01-1999,Старостина Ульяна Даниэльевна,12-03-1983,14-07-2020,5146
5173,7502.0,Егоров Максим Даниилович,23-09-1992,Иванова Анна Григорьевна,14-07-1999,27-01-2019,5148
5174,8779.0,Молчанов Иван Максимович,10-06-1983,Дементьева Екатерина Лукинична,30-11-1987,27-12-2021,5148
5175,80.0,Жуков Андрей Петрович,10-06-1993,Павлова Агата Савельевна,11-10-1989,15-02-2019,5149
5176,4866.0,Воронин Савелий Иванович,06-08-1980,Кошелева Эмилия Максимовна,26-05-1980,26-05-2019,5151
5177,4134.0,Винокуров Степан Николаевич,10-03-1986,Лебедева Мария Егоровна,09-08-1995,16-04-2022,5155
5178,6836.0,Федоров Вячеслав Юрьевич,29-11-1994,Хромова Варвара Леоновна,10-12-1988,02-09-2021,5155
5179,9194.0,Кононов Виктор Максимович,29-07-1995,Зайцева Ксения Артемьевна,07-07-1995,07-04-2021,5157
5180,6922.0,Константинов Артемий Викторович,26-05-1995,Зайцева Вероника Саввична,24-05-1999,16-10-2022,5157
5181,3601.0,Васильев Егор Тимофеевич,22-06-1986,Дроздова Марина Михайловна,25-10-1984,05-07-2022,5158
5182,5945.0,Федоров Вячеслав Юрьевич,07-02-1994,Тихомирова Ксения Львовна,21-09-1989,30-06-2018,5159
5183,8664.0,Казаков Марк Михайлович,21-04-1995,Алексеева Арина Матвеевна,30-08-1995,10-11-2018,5160
5184,2072.0,Дмитриев Тимофей Михайлович,09-07-1993,Дубова Ксения Алексеевна,06-09-1983,23-12-2023,5162
5185,6599.0,Иванов Владимир Владиславович,17-10-1983,Колосова Виктория Дмитриевна,13-01-1984,13-01-2022,5163
5186,7627.0,Макаров Давид Артурович,29-01-1985,Кузьмина Айлин Степановна,11-09-1982,22-12-2018,5163
5187,7334.0,Смирнов Дмитрий Григорьевич,21-11-1982,Смирнова Екатерина Михайловна,03-05-1988,23-03-2018,5163
5188,5174.0,Аникин Фёдор Степанович,15-02-1984,Пирогова Агата Ивановна,19-06-1983,14-10-2022,5166
5189,571.0,Гусев Богдан Александрович,24-05-1984,Павлова Александра Ярославовна,14-06-1982,15-08-2020,5166
5190,1503.0,Гусев Богдан Александрович,12-02-1987,Антипова София Игоревна,12-04-1985,30-04-2022,5167
5191,6024.0,Васильев Павел Артёмович,01-08-1982,Кузьмина Айлин Степановна,22-07-1991,15-01-2023,5168
5192,7067.0,Калачев Всеволод Леонидович,12-07-1981,Емельянова Арина Артёмовна,02-11-1997,27-01-2019,5168
5193,259.0,Королев Владимир Даниилович,23-06-1984,Лобанова Полина Андреевна,23-05-1997,03-01-2022,5168
5194,5761.0,Герасимов Давид Петрович,15-11-1992,Васильева Полина Михайловна,07-05-1996,05-02-2019,5169
5195,9427.0,Савельев Роман Михайлович,03-12-1991,Крылова Елизавета Владиславовна,10-07-1989,18-09-2022,5170
5196,3441.0,Новиков Даниил Матвеевич,26-01-1994,Михайлова София Алексеевна,30-11-1985,09-10-2023,5171
5197,7823.0,Попов Вячеслав Михайлович,25-11-1989,Тихомирова Ксения Львовна,28-08-1980,06-07-2019,5172
5198,4437.0,Смирнов Лев Михайлович,22-10-1981,Ильина Вероника Олеговна,04-11-1999,17-11-2021,5172
5199,1473.0,Власов Денис Степанович,13-11-1987,Дементьева Екатерина Никитична,12-08-1995,26-06-2019,5173
5200,9188.0,Гусев Станислав Викторович,01-06-1983,Крылова Елизавета Владиславовна,06-06-1987,26-02-2023,5173
5201,2401.0,Степанов Андрей Григорьевич,27-02-1988,Смирнова Варвара Борисовна,09-10-1980,10-09-2021,5174
5202,8506.0,Фомин Лев Александрович,01-06-1982,Мартынова Полина Ивановна,29-09-1985,26-08-2023,5178
