,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
2879,Петров Матвей Юрьевич,07-05-1991,Попова Вера Ивановна,31-12-1982,25-02-2021,4538
2880,Сергеев Андрей Иванович,15-02-1994,Рябова Елизавета Владимировна,17-06-1980,28-12-2022,829
2881,Горшков Егор Артёмович,10-03-1995,Петухова Алиса Алексеевна,14-10-1981,12-10-2021,1783
2882,Воробьев Савва Павлович,16-05-1989,Хромова Варвара Леоновна,07-03-1985,24-09-2019,3724
2883,Дмитриев Тимофей Михайлович,22-01-1992,Смирнова Варвара Борисовна,14-11-1995,01-06-2019,1389
2884,Пантелеев Максим Алексеевич,28-12-1996,Дементьева Екатерина Лукинична,19-11-1998,14-02-2022,431
2885,Жуков Андрей Петрович,27-10-1985,Михайлова София Алексеевна,07-03-1980,15-09-2018,2037
2886,Герасимов Давид Петрович,19-06-1990,Борисова Вероника Савельевна,17-08-1996,22-07-2022,837
2887,Михайлов Артём Андреевич,12-09-1998,Самойлова Дарина Кирилловна,31-07-1991,14-07-2018,4697
2888,Яковлев Даниил Георгиевич,30-04-1986,Козлова Мария Алексеевна,26-02-1988,22-07-2018,4110
2889,Гусев Богдан Александрович,04-11-1986,Львова Дарина Марковна,28-04-1986,09-11-2023,4723
2890,Михайлов Артём Андреевич,27-06-1997,Николаева Алиса Григорьевна,05-11-1985,19-06-2023,548
2891,Попов Вячеслав Михайлович,01-10-1990,Пирогова Агата Ивановна,25-11-1988,06-04-2020,1428
2892,Филатов Лука Андреевич,04-01-1984,Алексеева Арина Матвеевна,28-10-1996,11-06-2019,3316
2893,Власов Денис Степанович,05-11-1989,Лобанова Полина Андреевна,03-05-1986,24-08-2022,2853
2894,Смирнов Дмитрий Григорьевич,20-10-1995,Смирнова Дарья Леонидовна,16-04-1999,01-04-2018,2952
2895,Корнилов Олег Вадимович,30-09-1987,Седова София Игоревна,22-03-1992,05-09-2018,1794
2896,Царев Мартин Андреевич,01-07-1988,Самойлова Дарина Кирилловна,05-11-1984,21-02-2019,4430
2897,Медведев Артём Ярославович,25-08-1994,Добрынина Милана Данииловна,10-09-1994,27-09-2022,2657
2898,Белов Евгений Артёмович,24-11-1987,Вишневская Алисия Андреевна,21-01-1999,23-10-2020,4111
2899,Медведев Артём Ярославович,04-03-1980,Кочеткова Полина Робертовна,07-11-1994,07-10-2021,3410
2900,Савельев Роман Михайлович,13-09-1994,Смирнова Екатерина Михайловна,20-07-1999,21-05-2018,338
2901,Фетисов Кирилл Артемьевич,14-07-1990,Кудряшова Полина Алиевна,26-11-1998,04-03-2021,2901
2902,Власов Андрей Семёнович,10-10-1998,Макарова София Тимофеевна,30-05-1990,06-03-2021,3797
2903,Корчагин Даниил Борисович,13-10-1983,Алексеева Арина Матвеевна,15-06-1998,07-01-2021,2293
2904,Елисеев Денис Никитич,03-04-1995,Рябова Елизавета Владимировна,24-06-1991,07-12-2018,820
2905,Казаков Марк Михайлович,21-04-1985,Кононова Алина Георгиевна,23-04-1988,19-04-2021,4506
2906,Горшков Егор Артёмович,29-11-1997,Хромова Варвара Леоновна,23-05-1986,19-07-2021,3444
2907,Шестаков Константин Степанович,20-05-1990,Семенова Анна Кирилловна,19-09-1990,03-05-2020,3905
2908,Белов Евгений Артёмович,25-11-1982,Тихомирова Ксения Львовна,13-07-1985,25-11-2018,4912
2909,Булгаков Иван Владимирович,23-02-1988,Пирогова Агата Ивановна,24-03-1987,17-04-2018,1788
2910,Макаров Тимур Артёмович,13-03-1990,Смирнова Ясмина Ивановна,18-03-1995,05-02-2022,2238
2911,Булгаков Иван Владимирович,27-01-1992,Козлова Ясмина Михайловна,07-05-1986,22-07-2021,768
2912,Данилов Владимир Егорович,16-09-1993,Кошелева Эмилия Максимовна,23-11-1989,10-04-2019,2776
2913,Ефремов Дмитрий Всеволодович,09-08-1988,Иванова Анна Григорьевна,27-12-1983,26-09-2023,2613
2914,Смирнов Матвей Максимович,11-06-1991,Кононова Алина Георгиевна,22-06-1984,28-06-2021,4790
2915,Шестаков Константин Степанович,30-07-1989,Рябова Елизавета Владимировна,10-05-1995,21-07-2018,80
2916,Буров Дмитрий Лукич ,26-11-1983,Павловская Вероника Владимировна,18-05-1999,26-10-2022,4895
2917,Егоров Максим Даниилович,22-02-1994,Самойлова Дарина Кирилловна,21-02-1991,15-09-2018,2682
2918,Филатов Лука Андреевич,23-08-1984,Куликова Дарья Георгиевна,09-05-1980,20-08-2022,3313
2919,Савельев Роман Михайлович,21-12-1998,Маркова Мария Леоновна,30-04-1986,06-09-2021,2594
2920,Егоров Максим Даниилович,04-02-1994,Князева Валерия Ивановна,07-07-1997,29-10-2020,727
2921,Казаков Марк Михайлович,04-12-1991,Кузина Полина Ильинична,02-11-1986,10-12-2019,2234
2922,Ильин Матвей Максимович,14-02-1990,Михайлова София Алексеевна,18-07-1986,04-04-2020,93
2923,Миронов Фёдор Григорьевич,25-03-1996,Смирнова Варвара Борисовна,19-04-1995,19-07-2018,3057
2924,Дубинин Мирон Егорович,16-06-1984,Розанова Виктория Кирилловна,18-09-1988,23-05-2019,3706
2925,Сергеев Марк Алиевич,16-09-1996,Зайцева Виктория Никитична,15-07-1987,13-04-2020,372
2926,Герасимов Давид Петрович,16-08-1999,Ильина Вероника Олеговна,16-06-1997,29-05-2020,1838
2927,Ефремов Дмитрий Всеволодович,28-08-1984,Антипова София Игоревна,17-07-1991,23-02-2020,1263
2928,Смирнов Дамир Даниилович,23-03-1992,Смирнова Екатерина Михайловна,04-02-1998,20-12-2018,241
2929,Васильев Павел Артёмович,16-07-1991,Куликова Мелания Платоновна,25-05-1981,04-08-2020,2599
2930,Жуков Андрей Петрович,10-06-1986,Борисова София Фёдоровна,10-05-1992,25-07-2020,1719
2931,Суворов Матвей Богданович,09-10-1990,Кочеткова Полина Робертовна,06-01-1989,28-11-2022,3641
2932,Медведев Артём Ярославович,15-05-1985,Смирнова Ясмина Ивановна,23-05-1981,23-03-2021,2563
2933,Смирнов Дмитрий Григорьевич,26-08-1990,Павлова Александра Ярославовна,09-10-1999,20-11-2019,557
2934,Крючков Алексей Васильевич,25-01-1988,Климова Александра Артемьевна,14-02-1999,28-03-2023,4034
2935,Васильев Егор Тимофеевич,20-11-1984,Смирнова Дарья Леонидовна,26-09-1998,20-05-2020,523
2936,Елисеев Денис Никитич,29-02-1992,Дубова Ксения Алексеевна,01-10-1982,19-01-2020,645
2937,Власов Андрей Семёнович,06-03-1998,Петухова Алиса Алексеевна,19-01-1981,16-05-2020,4307
2938,Смирнов Лев Михайлович,16-03-1993,Алексеева Ульяна Тимофеевна,24-11-1996,19-12-2022,4149
2939,Хромов Кирилл Александрович,30-04-1990,Хромова Варвара Леоновна,27-03-1999,18-02-2018,42
2940,Винокуров Степан Николаевич,18-05-1983,Колесникова Злата Никитична,14-04-1983,25-07-2019,4879
2941,Смирнов Матвей Максимович,29-09-1997,Пирогова Агата Ивановна,16-02-1990,31-07-2018,1981
2942,Сергеев Андрей Иванович,30-01-1986,Суворова Стефания Артёмовна,06-01-1988,08-02-2023,1829
2943,Фомин Лев Александрович,28-09-1995,Кузнецова Ксения Вячеславовна,18-08-1983,05-10-2023,38
2944,Хромов Кирилл Александрович,22-10-1992,Макарова София Тимофеевна,27-05-1994,18-02-2023,3554
2945,Казанцев Марк Назарович,18-05-1991,Дроздова Марина Михайловна,04-01-1998,18-01-2021,967
