,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
1205,Горбачев Александр Тихонович,30-12-1981,Смирнова Стефания Всеволодовна,21-06-1980,08-10-2020,473
1206,Михайлов Артём Андреевич,08-09-1982,Антипова София Игоревна,07-08-1996,13-08-2023,1822
1207,Сорокин Артём Даниилович,11-07-1991,Лобанова Полина Андреевна,25-08-1989,05-02-2018,1230
1208,Фомин Лев Александрович,04-10-1983,Рябова Елизавета Владимировна,16-12-1994,12-04-2021,387
1209,Новиков Андрей Денисович,04-11-1999,Козлова Мария Алексеевна,14-04-1997,29-10-2020,435
1210,Иванов Владимир Владиславович,13-10-1984,Павлова Агата Савельевна,15-01-1982,12-03-2020,1321
1211,Медведев Артём Ярославович,14-07-1981,Вавилова Маргарита Никитична,07-09-1993,21-02-2018,1689
1212,Овчинников Владимир Алексеевич,13-01-1985,Седова София Игоревна,02-05-1991,19-02-2021,396
1213,Суворов Матвей Богданович,18-02-1995,Борисова София Фёдоровна,03-03-1984,08-07-2020,1930
1214,Дегтярев Илья Тимофеевич,10-10-1998,Пирогова Агата Ивановна,24-08-1997,03-02-2019,766
1215,Дмитриев Тимофей Михайлович,07-07-1981,Назарова Ульяна Арсеновна,14-11-1997,01-12-2022,347
1216,Петров Матвей Юрьевич,10-11-1999,Пирогова Агата Ивановна,05-06-1980,03-02-2018,1880
1217,Овчинников Владимир Алексеевич,12-02-1997,Головина Анисия Михайловна,05-01-1986,09-05-2019,305
1218,Дегтярев Илья Тимофеевич,10-09-1996,Вишневская Алисия Андреевна,11-03-1981,13-07-2018,1317
1219,Пантелеев Максим Алексеевич,27-11-1981,Смирнова Варвара Борисовна,15-01-1990,23-05-2020,473
1220,Аникин Фёдор Степанович,16-04-1980,Михайлова София Алексеевна,04-11-1996,18-07-2019,985
1221,Филатов Лука Андреевич,26-06-1999,Козлова Ясмина Михайловна,08-07-1991,11-08-2021,96
1222,Калачев Всеволод Леонидович,21-08-1989,Григорьева Ксения Данииловна,20-05-1993,09-11-2020,1293
1223,Колесов Адам Петрович,31-07-1980,Семенова Анна Кирилловна,08-08-1985,23-12-2019,779
1224,Сорокин Артём Даниилович,30-12-1982,Вавилова Маргарита Никитична,23-11-1988,03-07-2018,1290
1225,Смирнов Дамир Даниилович,10-08-1980,Нечаева Алёна Александровна,15-12-1982,22-02-2021,204
1226,Кононов Виктор Максимович,08-09-1996,Михайлова София Алексеевна,18-03-1987,26-02-2022,1669
1227,Дубинин Мирон Егорович,24-04-1990,Толкачева Софья Ивановна,20-12-1993,23-10-2020,50
1228,Королев Владимир Даниилович,29-12-1986,Андреева Варвара Арсентьевна,26-02-1986,11-01-2020,1871
1229,Миронов Фёдор Григорьевич,24-05-1980,Михеева Аделина Елисеевна,31-05-1987,29-12-2019,1318
1230,Романов Вячеслав Савельевич,28-02-1992,Суворова Стефания Артёмовна,12-02-1982,31-10-2020,693
1231,Винокуров Кирилл Алиевич,14-09-1989,Попова Вера Ивановна,21-02-1994,29-07-2021,617
1232,Кононов Виктор Максимович,10-11-1988,Кононова Алина Георгиевна,23-10-1996,23-07-2019,1562
1233,Царев Мартин Андреевич,25-12-1999,Смирнова Стефания Всеволодовна,04-11-1990,06-09-2021,42
1234,Кочетков Андрей Леонидович,14-06-1989,Ершова София Максимовна,15-08-1985,12-04-2019,608
1235,Молчанов Иван Максимович,12-12-1993,Макарова София Тимофеевна,24-01-1998,30-11-2021,1348
1236,Родионов Михаил Дмитриевич,22-04-1989,Петровская Амира Тимофеевна,13-10-1984,04-08-2019,1566
1237,Суворов Матвей Богданович,02-12-1986,Степанова Екатерина Владимировна,03-10-1984,16-05-2018,1371
1238,Корнилов Олег Вадимович,28-09-1996,Латышева Злата Михайловна,13-03-1996,24-02-2023,889
1239,Кузнецов Михаил Демидович,25-11-1990,Кочеткова Полина Робертовна,27-12-1999,26-04-2022,1913
1240,Мельников Арсений Данилович,24-03-1990,Крылова Елизавета Владиславовна,02-01-1999,22-04-2021,977
1241,Воробьев Савва Павлович,08-12-1994,Дементьева Екатерина Лукинична,28-01-1997,03-02-2019,1262
1242,Кононов Виктор Максимович,06-04-1989,Казакова Арина Александровна,10-09-1996,20-10-2021,1310
1243,Князев Марк Вадимович,14-10-1992,Семенова Анна Кирилловна,14-12-1987,21-03-2021,572
1244,Яковлев Даниил Георгиевич,31-01-1987,Кононова Алина Георгиевна,26-03-1993,04-04-2022,55
1245,Воробьев Савва Павлович,05-04-1996,Иванова Анна Григорьевна,20-10-1995,21-04-2021,143
1246,Князев Марк Вадимович,23-09-1997,Кошелева Эмилия Максимовна,04-06-1993,01-07-2019,1743
1247,Мельников Арсений Данилович,12-02-1988,Кудряшова Полина Алиевна,22-06-1995,04-10-2022,1009
1248,Круглов Роман Максимович,10-12-1998,Трофимова Ангелина Матвеевна,26-02-1992,28-12-2019,806
1249,Воробьев Савва Павлович,31-01-1996,Макарова София Тимофеевна,01-02-1991,24-07-2022,19
1250,Казаков Марк Михайлович,08-06-1995,Смирнова Екатерина Михайловна,25-01-1984,08-05-2019,734
1251,Фомин Лев Александрович,23-05-1995,Савельева София Мироновна,18-05-1997,05-12-2018,1102
1252,Казаков Марк Михайлович,21-11-1986,Ильина Вероника Олеговна,16-10-1987,04-12-2021,1767
1253,Сергеев Марк Алиевич,23-05-1996,Козлова Ясмина Михайловна,03-12-1998,05-08-2019,555
1254,Дегтярев Илья Тимофеевич,24-01-1993,Дементьева Екатерина Никитична,07-01-1987,19-07-2018,1695
1255,Князев Марк Вадимович,14-07-1999,Князева Валерия Ивановна,25-08-1985,26-12-2023,1925
1256,Васильев Павел Артёмович,05-05-1994,Андреева Варвара Арсентьевна,27-09-1980,15-08-2019,690
1257,Филатов Лука Андреевич,25-12-1981,Седова София Игоревна,23-06-1988,12-01-2021,1394
1258,Давыдов Иван Матвеевич,11-11-1998,Хромова Варвара Леоновна,11-01-1982,21-11-2020,436
1259,Молчанов Иван Максимович,11-01-1990,Петрова Аделина Данииловна,05-03-1980,03-02-2018,513
1260,Смирнов Матвей Максимович,25-03-1993,Казакова Арина Александровна,18-02-1989,29-11-2019,1668
1261,Иванов Иван Макарович,15-05-1990,Ильина Вероника Олеговна,22-02-1981,02-12-2020,1549
1262,Суворов Матвей Богданович,05-03-1999,Лаврентьева Таисия Артёмовна,27-03-1996,23-01-2020,1232
1263,Королев Владимир Даниилович,28-10-1987,Алексеева Арина Матвеевна,15-04-1983,27-10-2019,897
1264,Макаров Тимур Артёмович,04-07-1984,Баранова Дарья Владимировна,13-05-1998,10-12-2018,1409
1265,Ширяев Кирилл Ильич,06-12-1983,Архипова Варвара Макаровна,25-01-1980,10-08-2021,407
1266,Горбачев Александр Тихонович,19-05-1982,Пахомова Майя Никитична,01-02-1995,15-05-2021,191
1267,Иванов Даниил Сергеевич,18-01-1980,Зайцева Виктория Никитична,10-07-1997,02-07-2023,164
1268,Власов Денис Степанович,27-08-1987,Вишневская Алисия Андреевна,28-08-1985,17-01-2022,1750
1269,Колесов Адам Петрович,29-07-1984,Колосова Виктория Дмитриевна,29-10-1984,27-02-2023,1359
